product_id,product_name,supplier,category,warehouse_location,date_added,discontinued,price_USD,stock_level,weight_kg,length_cm,width_cm,height_cm,demand_30,demand_365,lead_time_days,return_rate_pct,defect_rate_pct,shelf_life_days
P0041,Product_P0041,Supplier_5,Food,West,2024-04-16,0,20.69,66,0.622,6.84,4.07,2.58,12,58,3,0.031,0.0,46
P0035,Product_P0035,Supplier_14,Clothing,South,2024-10-06,0,18.49,52,0.281,3.12,0.5,0.2,0,44,4,0.536,0.0,30
P0045,Product_P0045,Supplier_11,Health,West,2024-02-18,0,4.05,26,0.01,1.0,0.5,0.2,0,0,2,0.146,0.027,4
P0013,Product_P0013,Supplier_2,Electronics,North,2023-11-15,0,17.3,64,0.231,5.55,3.52,0.2,4,18,3,0.0,0.0,37
P0054,Product_P0054,Supplier_18,Health,South,2024-04-29,1,27.95,68,0.94,16.47,4.57,3.73,18,79,2,1.146,0.512,39
P0007,Product_P0007,Supplier_15,Clothing,West,2023-05-31,0,31.01,58,0.916,10.01,3.45,1.51,18,56,3,0.274,0.309,45
P0005,Product_P0005,Supplier_14,Clothing,North,2022-04-20,0,28.07,75,0.847,11.14,5.93,3.18,19,95,4,0.042,0.0,51
P0058,Product_P0058,Supplier_13,Tools,West,2025-02-28,0,30.04,64,1.155,11.33,6.55,3.4,19,76,3,0.0,0.085,40
P0029,Product_P0029,Supplier_2,Electronics,South,2023-06-03,0,22.04,70,0.252,6.04,3.03,3.09,9,88,1,0.0,0.0,43
P0008,Product_P0008,Supplier_19,Health,South,2024-03-09,0,16.9,39,0.01,4.9,2.85,0.2,0,82,2,1.194,0.218,23
P0008,Product_P0008,Supplier_8,Clothing,West,2023-09-30,0,3.87,19,0.01,1.0,0.5,0.2,0,0,4,1.296,0.699,1
P0054,Product_P0054,Supplier_17,Electronics,Center,2022-03-07,0,19.24,55,0.162,5.29,0.5,1.37,5,22,3,0.0,0.0,44
P0007,Product_P0007,Supplier_15,Electronics,West,2025-02-17,0,22.14,40,0.345,5.28,2.67,1.99,7,92,5,0.87,0.179,29
P0019,Product_P0019,Supplier_20,Electronics,West,2024-08-09,0,22.53,56,0.611,5.03,3.24,1.82,8,94,5,0.887,0.121,24
P0039,Product_P0039,Supplier_14,Clothing,West,2022-06-28,0,6.92,28,0.01,1.0,0.5,0.2,0,0,3,1.2,0.083,9
P0023,Product_P0023,Supplier_3,Clothing,Center,2025-03-23,0,7.44,31,0.01,1.0,0.5,0.2,0,24,6,0.257,0.408,7
P0036,Product_P0036,Supplier_17,Tools,East,2024-06-03,0,28.33,69,1.353,14.46,4.18,4.52,17,84,3,0.288,0.0,51
P0042,Product_P0042,Supplier_3,Home,South,2023-07-21,0,19.4,66,0.392,1.43,0.8,0.57,0,8,2,0.0,0.32,27
P0032,Product_P0032,Supplier_13,Tools,North,2024-01-04,0,22.54,62,1.005,8.38,5.53,2.68,11,61,2,0.514,0.0,47
P0045,Product_P0045,Supplier_18,Tools,South,2022-05-09,0,20.43,49,0.43,7.45,4.94,1.9,9,96,1,2.06,0.218,27
P0004,Product_P0004,Supplier_1,Electronics,South,2023-11-04,0,21.58,47,0.481,1.61,3.6,0.2,9,22,5,0.0,0.154,38
P0030,Product_P0030,Supplier_7,Home,East,2022-03-30,0,37.76,60,1.405,14.26,7.99,6.16,22,115,5,1.902,0.855,41
P0051,Product_P0051,Supplier_5,Electronics,South,2023-10-16,0,14.02,41,0.01,1.0,0.5,0.2,0,24,2,0.0,0.488,19
P0042,Product_P0042,Supplier_2,Health,South,2023-10-26,0,17.0,52,0.01,2.9,2.23,2.54,5,38,3,1.169,0.0,35
P0039,Product_P0039,Supplier_17,Food,Center,2024-11-15,0,8.67,57,0.01,1.0,0.5,0.2,0,3,3,0.0,0.0,18
P0005,Product_P0005,Supplier_10,Health,Center,2024-05-20,0,8.97,55,0.01,1.0,0.5,0.2,0,12,2,0.0,0.0,16
P0003,Product_P0003,Supplier_4,Home,Center,2022-10-27,0,8.82,51,0.01,1.0,0.5,0.2,0,8,1,0.0,0.0,31
P0022,Product_P0022,Supplier_9,Food,Center,2024-12-02,0,22.34,41,0.304,8.11,2.39,2.02,7,35,3,0.3,0.306,30
P0028,Product_P0028,Supplier_11,Clothing,Center,2023-11-19,0,16.61,39,0.01,5.53,0.5,0.77,0,35,3,0.505,0.208,18
P0022,Product_P0022,Supplier_12,Tools,North,2023-12-29,0,32.63,89,1.001,15.48,6.97,1.78,16,119,2,0.045,0.0,58
P0022,Product_P0022,Supplier_12,Home,East,2022-07-22,0,11.22,31,0.01,1.0,0.5,0.2,0,31,3,1.688,0.408,13
P0034,Product_P0034,Supplier_18,Food,West,2024-10-26,0,17.42,54,0.01,3.79,0.66,0.2,0,20,4,1.138,0.0,17
P0029,Product_P0029,Supplier_4,Health,Center,2025-01-22,0,12.18,50,0.01,1.39,0.5,0.2,0,4,3,0.71,0.351,31
P0043,Product_P0043,Supplier_9,Home,East,2024-07-18,1,43.5,68,1.866,19.79,11.27,7.0,30,132,4,1.596,0.738,54
P0042,Product_P0042,Supplier_8,Electronics,West,2025-02-02,1,23.79,46,0.19,7.39,4.88,3.24,11,100,4,1.051,0.323,32
P0060,Product_P0060,Supplier_19,Clothing,South,2022-12-29,0,32.37,55,0.883,13.01,7.21,3.76,17,112,4,0.0,0.567,50
P0055,Product_P0055,Supplier_13,Health,South,2024-10-30,0,1.0,33,0.01,1.0,0.5,0.2,0,0,2,0.0,0.12,2
P0013,Product_P0013,Supplier_2,Food,East,2023-08-10,0,18.82,58,0.01,2.11,0.5,0.2,3,60,3,0.0,0.0,45
P0007,Product_P0007,Supplier_19,Home,North,2022-07-16,1,27.27,68,0.621,9.03,5.68,3.07,16,96,3,0.0,0.0,39
P0010,Product_P0010,Supplier_14,Tools,North,2024-03-13,0,21.37,46,0.231,4.38,2.74,0.2,6,54,2,0.522,0.196,35
P0028,Product_P0028,Supplier_5,Home,East,2024-03-31,0,29.06,69,0.92,12.22,6.46,4.25,22,107,4,0.106,0.0,57
P0004,Product_P0004,Supplier_10,Food,North,2022-12-11,0,13.11,42,0.05,1.82,0.5,0.2,0,12,4,0.583,0.0,19
P0059,Product_P0059,Supplier_17,Food,North,2022-02-02,0,37.02,74,1.995,18.12,10.75,5.61,25,93,2,1.291,0.51,61
P0032,Product_P0032,Supplier_20,Clothing,South,2022-08-28,0,45.63,82,2.271,22.0,13.54,7.06,32,177,3,0.325,0.281,81
P0022,Product_P0022,Supplier_16,Home,North,2023-04-25,0,13.42,53,0.01,1.49,0.5,0.2,0,50,3,0.579,0.0,18
P0020,Product_P0020,Supplier_17,Health,North,2022-07-21,0,15.06,39,0.01,3.66,1.04,0.2,0,7,2,1.653,0.529,30
P0048,Product_P0048,Supplier_1,Clothing,East,2022-08-21,0,39.44,63,1.64,19.75,8.16,4.5,26,143,4,1.267,0.552,49
P0020,Product_P0020,Supplier_15,Health,North,2023-04-15,1,36.03,79,1.219,15.56,7.29,3.47,23,152,3,0.142,0.0,54
P0006,Product_P0006,Supplier_17,Clothing,Center,2025-02-28,0,19.14,37,0.013,2.91,1.48,0.2,3,37,2,1.37,1.016,18
P0009,Product_P0009,Supplier_11,Food,Center,2024-07-06,0,16.22,44,0.01,1.84,0.5,0.2,0,12,3,0.43,0.442,30
P0028,Product_P0028,Supplier_5,Food,East,2023-01-19,0,15.03,52,0.01,1.0,0.5,0.2,0,39,2,0.0,0.016,23
P0013,Product_P0013,Supplier_4,Home,Center,2025-02-15,0,6.99,25,0.01,1.0,0.5,0.2,0,0,4,1.464,0.479,5
P0031,Product_P0031,Supplier_9,Health,South,2024-02-14,0,7.73,34,0.01,1.0,0.5,0.2,0,0,2,0.916,0.096,20
P0039,Product_P0039,Supplier_16,Electronics,East,2023-07-01,0,11.97,25,0.01,1.0,0.5,0.2,0,18,3,1.01,0.738,7
P0050,Product_P0050,Supplier_12,Food,North,2023-07-16,1,12.53,41,0.01,1.0,0.5,0.2,0,0,4,1.253,0.382,9
P0014,Product_P0014,Supplier_18,Health,Center,2023-05-08,0,14.84,53,0.096,4.06,1.94,2.11,8,14,3,0.0,0.0,28
P0022,Product_P0022,Supplier_3,Home,South,2022-10-07,0,23.98,50,0.286,5.88,3.58,2.85,9,66,2,1.614,0.288,42
P0037,Product_P0037,Supplier_15,Clothing,East,2023-04-09,0,34.81,69,1.662,16.75,7.72,5.51,21,116,2,0.0,0.0,59
P0054,Product_P0054,Supplier_18,Clothing,East,2023-09-26,0,7.5,41,0.01,1.0,0.5,0.2,0,8,3,0.348,0.249,18
P0045,Product_P0045,Supplier_12,Food,North,2023-09-26,0,34.14,60,1.061,12.26,8.59,3.13,17,136,4,0.135,0.384,51
P0024,Product_P0024,Supplier_13,Food,West,2024-07-03,0,15.8,44,0.01,2.19,1.39,0.2,0,39,3,0.61,0.277,23
P0008,Product_P0008,Supplier_1,Clothing,Center,2023-03-07,0,17.86,51,0.01,4.25,0.75,0.2,0,58,2,1.132,0.165,29
P0015,Product_P0015,Supplier_4,Food,South,2024-05-10,0,22.29,62,0.31,6.12,3.98,2.51,5,46,1,0.0,0.0,41
P0051,Product_P0051,Supplier_8,Home,East,2023-11-25,0,6.18,27,0.01,1.0,0.5,0.2,0,4,3,0.0,0.368,2
P0041,Product_P0041,Supplier_19,Home,Center,2025-02-28,1,24.44,45,0.435,7.44,3.68,1.22,12,59,3,0.716,0.258,61
P0006,Product_P0006,Supplier_5,Tools,South,2023-04-08,0,24.27,56,0.893,9.81,3.55,1.29,7,61,5,1.48,0.311,38
P0023,Product_P0023,Supplier_11,Clothing,South,2024-12-17,0,23.43,59,0.533,10.02,2.34,1.42,8,63,3,0.0,0.0,45
P0025,Product_P0025,Supplier_17,Electronics,East,2024-09-11,0,23.89,65,0.811,7.81,4.55,3.15,17,97,5,1.467,0.755,33
P0031,Product_P0031,Supplier_17,Clothing,Center,2024-02-05,1,45.92,87,2.543,23.22,13.38,7.84,41,138,2,0.709,0.0,88
P0046,Product_P0046,Supplier_2,Home,South,2024-02-25,0,14.3,32,0.301,1.0,0.5,0.2,0,0,2,1.344,0.769,23
P0029,Product_P0029,Supplier_1,Food,East,2022-04-12,0,15.53,37,0.01,1.0,0.66,0.31,0,23,2,1.441,0.331,29
P0023,Product_P0023,Supplier_4,Electronics,Center,2025-02-14,0,6.55,44,0.01,2.86,0.5,0.2,0,22,4,0.0,0.0,27
P0010,Product_P0010,Supplier_9,Clothing,Center,2022-05-09,0,22.63,32,0.01,3.14,0.5,0.7,5,42,5,1.576,0.549,10
P0009,Product_P0009,Supplier_2,Clothing,East,2023-11-07,0,9.37,47,0.01,1.0,0.5,0.2,0,31,2,0.515,0.0,13
P0049,Product_P0049,Supplier_3,Health,Center,2023-02-01,0,37.29,61,1.264,17.25,6.65,4.83,23,127,3,0.797,0.43,48
P0013,Product_P0013,Supplier_6,Food,West,2023-05-31,0,42.04,62,1.865,16.16,10.12,5.65,25,119,2,0.999,0.721,52
P0032,Product_P0032,Supplier_13,Food,South,2024-01-03,0,14.56,34,0.01,1.0,0.5,0.2,0,0,1,0.207,0.0,21
P0049,Product_P0049,Supplier_15,Health,South,2024-12-26,0,15.37,21,0.01,1.0,0.5,0.2,0,17,4,1.094,0.625,11
P0051,Product_P0051,Supplier_11,Clothing,Center,2023-07-04,0,26.29,56,0.553,6.55,4.22,1.9,7,92,3,0.141,0.077,50
P0045,Product_P0045,Supplier_10,Home,East,2025-03-31,0,14.65,39,0.01,1.0,0.5,0.2,1,17,3,0.623,0.202,27
P0041,Product_P0041,Supplier_3,Food,North,2023-12-13,0,28.2,56,1.075,11.62,3.3,4.76,13,85,2,0.687,0.302,42
P0001,Product_P0001,Supplier_20,Food,Center,2022-07-12,0,21.22,60,0.206,10.49,3.21,1.98,7,67,5,1.107,0.003,44
P0001,Product_P0001,Supplier_9,Tools,North,2022-08-17,0,3.09,29,0.01,1.0,0.5,0.2,0,0,3,1.796,0.446,7
P0037,Product_P0037,Supplier_10,Food,Center,2024-05-09,0,39.72,70,2.325,15.98,10.18,6.73,29,147,4,0.776,0.355,60
P0040,Product_P0040,Supplier_12,Food,North,2022-03-02,0,34.4,76,1.628,14.93,6.89,4.06,24,156,1,0.0,0.0,55
P0018,Product_P0018,Supplier_8,Health,Center,2023-07-31,0,16.52,33,0.01,1.53,1.07,0.35,0,28,3,1.727,0.879,16
P0036,Product_P0036,Supplier_17,Health,East,2022-06-27,0,7.78,47,0.01,1.0,0.5,0.2,0,0,3,0.098,0.0,19
P0031,Product_P0031,Supplier_5,Home,North,2023-06-04,0,26.66,48,0.953,10.87,5.0,2.98,13,73,4,1.703,0.726,38
P0054,Product_P0054,Supplier_8,Tools,West,2024-06-18,1,27.18,48,0.644,11.32,4.01,3.04,11,33,3,1.563,0.86,38
P0001,Product_P0001,Supplier_18,Electronics,East,2023-07-05,0,24.95,61,0.491,5.99,4.04,2.36,9,79,3,0.0,0.01,43
P0047,Product_P0047,Supplier_11,Home,Center,2022-07-16,0,42.33,82,1.847,21.79,9.92,6.44,34,156,2,0.394,0.233,71
P0052,Product_P0052,Supplier_10,Food,North,2022-10-30,0,19.06,48,0.01,4.65,1.06,0.2,3,64,3,0.0,0.0,21
P0036,Product_P0036,Supplier_15,Home,South,2023-03-18,0,11.9,39,0.01,2.03,0.5,0.2,0,4,3,0.387,0.323,16
P0057,Product_P0057,Supplier_6,Clothing,East,2022-03-25,0,1.0,31,0.01,1.0,0.5,0.2,0,0,3,1.258,0.0,3
P0009,Product_P0009,Supplier_19,Clothing,North,2023-12-03,0,13.81,31,0.01,1.0,0.5,0.57,0,4,3,1.028,0.643,17
P0022,Product_P0022,Supplier_17,Food,East,2023-12-31,0,22.62,51,0.212,12.74,3.96,2.26,13,54,2,1.512,0.793,34
P0056,Product_P0056,Supplier_10,Electronics,North,2022-03-16,0,44.04,69,2.15,21.16,12.25,7.54,28,123,2,1.493,0.576,61
P0028,Product_P0028,Supplier_5,Home,South,2023-04-28,0,9.92,36,0.01,1.0,0.5,0.49,0,15,1,0.0,0.121,19
P0026,Product_P0026,Supplier_16,Tools,West,2023-05-12,0,22.59,56,0.227,7.07,1.4,0.41,10,53,4,0.44,0.103,35
P0052,Product_P0052,Supplier_12,Home,South,2023-02-05,0,13.78,52,0.01,1.0,0.58,0.2,0,39,3,0.0,0.0,27
P0010,Product_P0010,Supplier_5,Health,Center,2023-11-01,0,33.26,74,0.87,13.85,6.2,5.26,17,89,4,0.0,0.0,58
P0056,Product_P0056,Supplier_1,Food,East,2023-02-20,0,54.31,75,2.996,24.31,13.2,9.43,41,187,3,0.886,0.446,80
P0047,Product_P0047,Supplier_2,Tools,West,2023-05-15,0,20.16,43,0.048,3.18,0.84,0.57,0,32,1,1.477,0.854,19
P0003,Product_P0003,Supplier_5,Food,East,2024-08-15,0,9.04,50,0.01,1.43,0.5,0.2,0,7,2,0.066,0.0,17
P0002,Product_P0002,Supplier_19,Home,North,2022-07-14,0,31.55,61,1.064,12.17,6.05,3.99,19,98,3,1.005,0.085,56
P0054,Product_P0054,Supplier_15,Food,Center,2024-01-13,0,28.56,54,0.912,10.69,7.46,3.46,17,85,3,1.502,0.146,44
P0037,Product_P0037,Supplier_1,Home,Center,2023-08-30,0,42.2,87,1.951,21.23,12.08,5.9,35,160,3,0.09,0.525,70
P0056,Product_P0056,Supplier_11,Food,East,2023-01-02,0,23.33,59,0.294,10.56,4.35,1.96,8,69,3,0.408,0.0,52
P0031,Product_P0031,Supplier_18,Tools,Center,2024-05-23,0,19.62,39,0.304,1.0,0.56,0.2,0,29,3,0.307,0.213,21
P0033,Product_P0033,Supplier_3,Electronics,East,2023-10-24,0,25.94,50,0.55,10.04,4.3,2.58,16,71,3,0.0,0.267,48
P0032,Product_P0032,Supplier_9,Home,North,2023-07-27,0,34.28,66,1.286,13.31,7.21,3.42,22,91,2,0.213,0.112,60
P0043,Product_P0043,Supplier_4,Tools,North,2024-03-12,0,30.28,60,1.354,12.88,6.4,4.92,18,89,4,1.229,0.267,51
P0012,Product_P0012,Supplier_13,Food,East,2024-08-20,0,23.89,62,1.415,11.19,5.18,3.26,14,116,2,1.24,0.0,43
P0058,Product_P0058,Supplier_9,Electronics,South,2025-03-13,0,30.78,62,0.913,10.36,5.69,3.54,19,81,2,0.045,0.203,54
P0003,Product_P0003,Supplier_3,Clothing,South,2024-01-26,0,33.56,62,1.433,12.13,6.42,4.24,23,102,2,0.355,0.0,47
P0055,Product_P0055,Supplier_16,Food,North,2024-11-15,0,34.82,75,1.419,12.03,7.46,4.96,23,111,3,0.608,0.049,53
P0048,Product_P0048,Supplier_8,Clothing,West,2022-01-02,0,27.37,67,0.652,8.43,7.25,2.01,14,74,4,0.046,0.42,35
P0026,Product_P0026,Supplier_7,Food,South,2023-09-29,0,14.31,40,0.01,5.86,1.49,0.2,0,33,3,1.152,0.126,40
P0014,Product_P0014,Supplier_17,Electronics,East,2022-09-15,0,25.19,52,0.505,8.81,5.02,2.57,10,78,3,0.802,0.749,27
P0012,Product_P0012,Supplier_16,Clothing,North,2022-04-24,0,37.12,67,1.533,12.98,7.44,6.38,22,82,2,0.948,0.358,50
P0052,Product_P0052,Supplier_18,Health,Center,2023-10-01,0,10.27,43,0.01,1.0,0.5,0.2,0,27,4,0.0,0.0,8
P0026,Product_P0026,Supplier_16,Clothing,Center,2024-06-15,0,25.92,53,0.925,6.23,4.54,3.44,9,88,3,0.982,0.338,40
P0016,Product_P0016,Supplier_15,Clothing,South,2023-05-10,0,12.68,32,0.01,1.0,0.5,0.2,0,2,3,0.197,0.108,23
P0053,Product_P0053,Supplier_2,Food,West,2024-03-15,0,22.22,45,0.595,8.12,2.38,1.18,4,17,5,1.39,0.488,37
P0008,Product_P0008,Supplier_20,Home,South,2023-08-11,0,35.95,74,1.474,13.55,9.03,5.11,26,98,4,0.327,0.304,59
P0049,Product_P0049,Supplier_4,Food,West,2023-06-09,0,22.66,49,0.292,8.56,2.32,2.26,7,54,1,0.0,0.0,29
P0049,Product_P0049,Supplier_5,Health,South,2022-12-15,0,23.43,47,0.411,6.04,1.85,0.51,2,108,1,0.0,0.633,26
P0028,Product_P0028,Supplier_7,Electronics,Center,2023-04-05,0,1.0,33,0.01,1.0,0.5,0.2,0,0,3,0.0,0.0,10
P0007,Product_P0007,Supplier_15,Food,West,2023-02-24,0,23.64,51,0.604,8.39,2.53,4.15,13,40,1,0.0,0.0,45
P0015,Product_P0015,Supplier_17,Home,Center,2024-02-15,0,24.48,73,0.387,9.56,4.47,2.78,9,57,3,0.0,0.001,49
P0060,Product_P0060,Supplier_10,Tools,East,2022-05-20,0,45.38,80,2.219,24.13,13.81,8.74,34,158,3,1.113,0.162,71
P0041,Product_P0041,Supplier_20,Food,East,2022-04-22,0,20.63,41,0.01,6.33,1.48,1.71,6,56,4,1.382,0.72,20
P0036,Product_P0036,Supplier_9,Food,North,2024-03-03,0,31.38,45,1.223,11.9,4.79,4.31,16,56,3,2.772,0.646,32
P0008,Product_P0008,Supplier_16,Food,Center,2023-10-18,0,26.02,58,0.465,7.72,3.74,1.71,6,66,5,1.859,1.014,31
P0010,Product_P0010,Supplier_3,Health,Center,2023-06-01,0,40.81,75,2.13,19.61,10.83,6.79,30,119,6,0.0,0.396,58
P0015,Product_P0015,Supplier_9,Tools,North,2022-07-02,0,11.67,54,0.01,1.0,0.5,0.2,0,6,2,0.0,0.0,28
P0055,Product_P0055,Supplier_8,Clothing,East,2023-05-09,0,22.37,52,0.092,6.26,3.26,1.61,7,64,3,0.0,0.0,36
P0018,Product_P0018,Supplier_7,Home,East,2024-08-05,0,26.49,67,0.401,7.9,6.21,3.21,11,88,3,0.0,0.105,34
P0046,Product_P0046,Supplier_17,Home,West,2024-12-03,0,19.93,46,0.75,4.46,1.58,0.61,4,70,3,0.0,0.388,33
P0037,Product_P0037,Supplier_5,Tools,West,2024-04-23,0,16.18,47,0.063,1.0,0.5,0.2,0,38,2,0.755,0.133,18
P0041,Product_P0041,Supplier_7,Food,East,2022-03-13,0,23.09,49,0.274,6.64,3.4,1.26,5,45,2,1.014,0.0,29
P0045,Product_P0045,Supplier_13,Tools,South,2024-03-15,0,29.31,81,0.85,12.65,7.01,1.73,19,99,1,0.0,0.0,53
P0057,Product_P0057,Supplier_18,Food,Center,2022-10-17,0,10.52,32,0.01,1.0,0.5,0.2,0,12,4,1.111,0.069,6
P0051,Product_P0051,Supplier_14,Food,West,2023-01-14,0,19.22,59,0.162,1.62,0.5,0.2,9,49,2,0.0,0.0,40
P0043,Product_P0043,Supplier_18,Electronics,South,2022-08-24,0,14.43,38,0.01,2.41,0.5,0.2,0,5,1,1.521,0.446,22
P0044,Product_P0044,Supplier_3,Clothing,West,2024-07-19,0,41.25,53,1.486,17.66,9.12,6.36,28,120,4,3.056,0.945,60
P0035,Product_P0035,Supplier_17,Tools,North,2024-02-18,1,1.0,25,0.01,1.0,0.5,0.2,0,0,3,0.0,0.0,1
P0002,Product_P0002,Supplier_19,Tools,Center,2024-01-05,0,5.01,54,0.01,1.0,0.5,0.2,0,47,4,0.0,0.0,14
P0055,Product_P0055,Supplier_7,Food,West,2024-03-12,0,24.07,58,0.282,7.79,3.18,1.7,8,72,3,0.0,0.231,38
P0022,Product_P0022,Supplier_4,Tools,East,2022-10-12,0,40.44,77,2.016,20.13,9.94,7.17,27,127,2,1.764,0.359,59
P0015,Product_P0015,Supplier_15,Food,North,2023-06-18,0,25.05,44,0.389,5.03,4.17,2.89,9,49,1,1.768,0.982,24
P0037,Product_P0037,Supplier_8,Food,North,2024-01-30,0,11.45,41,0.01,1.0,0.5,0.2,0,1,2,0.0,0.297,12
P0039,Product_P0039,Supplier_16,Clothing,East,2024-02-03,1,40.7,74,2.371,23.64,12.21,6.38,38,192,2,0.017,0.084,68
P0036,Product_P0036,Supplier_1,Food,North,2024-08-08,0,3.37,29,0.01,1.0,0.5,0.2,0,0,4,0.0,0.0,1
P0005,Product_P0005,Supplier_16,Electronics,Center,2022-12-11,0,1.0,4,0.01,1.0,0.5,0.2,0,0,3,0.161,0.608,1
P0057,Product_P0057,Supplier_2,Electronics,West,2024-07-13,0,32.68,56,1.45,12.9,8.13,4.59,20,90,5,2.403,1.425,41
P0048,Product_P0048,Supplier_2,Electronics,North,2023-06-13,0,10.55,50,0.01,1.0,0.5,0.2,0,16,1,0.0,0.0,24
P0015,Product_P0015,Supplier_8,Tools,Center,2024-03-15,0,8.4,39,0.01,1.0,0.5,0.2,0,17,4,0.237,0.296,4
P0027,Product_P0027,Supplier_12,Home,East,2023-07-01,0,31.71,52,0.929,16.35,8.79,4.2,15,78,4,0.472,0.354,46
P0016,Product_P0016,Supplier_11,Health,West,2025-02-12,0,27.36,56,0.618,11.9,5.09,1.63,4,60,1,2.083,0.343,33
P0057,Product_P0057,Supplier_6,Tools,East,2022-08-04,0,11.35,52,0.01,1.0,0.5,0.2,0,56,4,0.74,0.197,13
P0036,Product_P0036,Supplier_19,Clothing,West,2024-03-21,0,6.62,22,0.01,1.0,0.5,0.2,0,9,3,0.908,0.315,1
P0038,Product_P0038,Supplier_18,Home,North,2023-11-23,0,28.9,69,1.171,11.85,8.1,4.73,13,106,3,0.0,0.054,53
P0018,Product_P0018,Supplier_5,Home,North,2022-07-27,0,28.85,59,1.175,7.8,5.4,4.79,17,101,2,0.0,0.186,40
P0035,Product_P0035,Supplier_15,Home,West,2022-03-21,0,16.65,42,0.211,4.48,1.51,1.88,2,51,4,0.014,0.0,36
P0025,Product_P0025,Supplier_8,Clothing,Center,2024-08-16,0,46.7,80,1.837,21.72,10.79,6.91,35,189,2,0.475,0.435,69
P0022,Product_P0022,Supplier_6,Tools,Center,2022-07-08,0,7.4,38,0.01,1.0,0.5,0.2,0,0,4,0.546,0.341,8
P0056,Product_P0056,Supplier_12,Tools,Center,2022-08-12,0,1.73,21,0.01,1.0,0.5,0.2,0,0,4,2.404,0.357,5
P0031,Product_P0031,Supplier_19,Clothing,South,2025-03-20,0,9.07,45,0.01,1.02,0.5,0.2,0,0,2,1.185,0.0,22
P0059,Product_P0059,Supplier_12,Food,Center,2024-05-10,0,22.22,37,0.351,8.61,3.52,1.65,5,42,5,2.701,0.745,25
P0037,Product_P0037,Supplier_12,Electronics,North,2022-10-28,0,23.12,47,0.572,6.87,3.83,2.73,15,38,3,0.943,0.052,46
P0034,Product_P0034,Supplier_9,Food,South,2023-12-11,0,12.36,53,0.01,1.0,0.5,0.2,0,46,3,0.0,0.008,25
P0023,Product_P0023,Supplier_10,Clothing,Center,2023-10-03,0,30.03,51,1.089,12.04,3.82,3.3,17,29,2,1.489,0.7,36
P0016,Product_P0016,Supplier_17,Clothing,North,2024-10-10,0,3.53,30,0.01,1.0,0.5,0.2,0,0,5,0.682,0.042,1
P0006,Product_P0006,Supplier_18,Home,South,2024-05-25,0,37.09,80,1.353,12.59,7.78,4.01,24,56,2,0.762,0.0,63
P0059,Product_P0059,Supplier_16,Tools,North,2024-09-25,0,17.55,53,0.01,5.97,0.54,0.46,0,24,4,0.0,0.029,32
P0015,Product_P0015,Supplier_4,Home,West,2022-09-11,0,35.76,67,1.296,20.61,10.5,6.06,24,109,2,1.407,0.855,53
P0018,Product_P0018,Supplier_18,Health,North,2024-02-08,0,17.58,63,0.049,3.82,0.5,0.55,0,74,2,0.0,0.0,33
P0038,Product_P0038,Supplier_3,Tools,South,2022-02-18,0,36.44,49,1.771,18.62,7.62,4.18,21,111,5,3.2,1.215,44
P0013,Product_P0013,Supplier_16,Health,Center,2022-03-24,1,30.13,53,1.557,11.64,7.26,4.12,17,72,4,1.901,0.521,45
P0024,Product_P0024,Supplier_14,Tools,South,2024-05-06,0,26.6,67,0.721,8.22,4.15,2.87,12,96,2,0.813,0.27,37
P0013,Product_P0013,Supplier_9,Home,Center,2022-01-30,0,26.92,56,1.053,8.78,5.7,2.03,5,82,4,0.226,0.257,37
P0001,Product_P0001,Supplier_6,Tools,Center,2023-11-27,0,35.15,81,1.644,19.42,8.82,4.6,21,120,4,0.959,0.241,60
P0048,Product_P0048,Supplier_4,Electronics,East,2024-10-05,0,23.64,51,0.621,5.95,3.92,2.58,7,41,2,1.147,0.413,27
P0036,Product_P0036,Supplier_2,Health,West,2023-04-01,0,30.72,52,0.995,13.3,6.05,3.48,18,72,5,1.132,0.361,46
P0049,Product_P0049,Supplier_10,Food,East,2022-02-23,0,19.83,53,0.283,4.16,3.02,2.47,6,34,2,0.843,0.493,25
P0018,Product_P0018,Supplier_11,Food,South,2024-05-06,0,37.15,73,1.769,15.76,7.45,5.8,25,124,2,0.509,0.177,65
P0048,Product_P0048,Supplier_7,Clothing,East,2025-01-20,0,9.95,44,0.01,1.29,0.5,0.2,0,16,3,0.814,0.154,14
P0033,Product_P0033,Supplier_5,Clothing,Center,2024-05-10,1,42.73,85,1.949,18.38,11.18,6.27,27,169,2,0.828,0.651,72
P0038,Product_P0038,Supplier_4,Health,South,2023-11-26,0,18.16,52,0.101,3.52,2.21,0.77,6,54,3,0.087,0.083,29
P0043,Product_P0043,Supplier_6,Home,East,2022-10-04,0,8.46,20,0.01,1.0,0.5,0.2,0,0,4,0.779,0.753,6
P0006,Product_P0006,Supplier_2,Food,North,2022-01-19,0,25.27,55,0.257,10.29,2.88,1.15,10,67,3,1.03,0.387,45
P0017,Product_P0017,Supplier_2,Clothing,West,2024-04-13,0,2.87,50,0.01,1.0,0.5,0.2,0,0,3,0.0,0.0,11
P0004,Product_P0004,Supplier_16,Health,North,2022-10-05,0,30.3,65,1.58,11.6,6.2,4.75,24,79,3,1.21,0.613,50
P0014,Product_P0014,Supplier_13,Food,South,2024-10-26,0,9.98,28,0.01,1.0,0.56,0.2,0,3,3,0.08,0.331,28
